user_id,channels,conversion,revenue,touch_count
u01390,Meta,0,0,1
u01391,Meta,0,0,2
u01392,"Meta,TikTok",0,0,4
u01393,"TikTok,Meta",0,0,2
u01394,"Meta,Email",0,0,3
u01395,"Meta,TikTok",0,0,3
u01396,"TikTok,Email",1,371,2
u01397,"TikTok,Email",0,0,2
u01398,"TikTok,Email",0,0,2
u01399,Meta,0,0,2
u01400,"Meta,TikTok,Email",0,0,4
u01401,"Google Search,TikTok",0,0,4
u01402,TikTok,0,0,2
u01403,Google Search,0,0,1
u01404,"Meta,TikTok,Google Search",1,603.4,3
u01405,Meta,0,0,1
u01406,"Meta,TikTok,Google Search",1,465.25,4
u01407,"TikTok,Meta,Google Search",0,0,5
u01408,Meta,0,0,1
u01409,"Google Search,TikTok",0,0,2
u01410,"Google Search,TikTok,Meta",0,0,5
u01411,"Meta,TikTok",0,0,2
u01412,"TikTok,Email,Google Search",0,0,3
u01413,"Meta,Google Search",0,0,3
u01414,"TikTok,Google Search",0,0,2
u01415,"Google Search,Meta,TikTok,Email",0,0,4
u01416,Email,0,0,1
u01417,"TikTok,Meta",1,515,2
u01418,"TikTok,Meta,Google Search",0,0,3
u01419,"Meta,Email,Google Search",0,0,4
u01420,Email,0,0,1
u01421,"TikTok,Google Search",0,0,2
u01422,Google Search,0,0,1
u01423,"TikTok,Meta,Email,Google Search",0,0,5
u01424,"Meta,Google Search",0,0,2
u01425,"TikTok,Meta",1,599.35,2
u01426,"Google Search,TikTok",0,0,4
u01427,"Meta,Google Search,TikTok",0,0,3
u01428,"TikTok,Meta",0,0,5
u01429,"Google Search,TikTok",1,451.8,2
u01430,"TikTok,Meta",0,0,3
u01431,"TikTok,Meta,Google Search",1,622.75,4
u01432,"Meta,Google Search",1,511.35,3
u01433,Meta,0,0,1
u01434,Meta,0,0,3
u01435,"TikTok,Meta",0,0,2
u01436,"Meta,Email",1,592.9,2
u01437,"TikTok,Google Search",1,931.65,2
u01438,"Meta,Google Search",0,0,2
u01439,"Google Search,TikTok",0,0,4
u01440,"Meta,Email,Google Search",0,0,3
u01441,"Meta,Google Search",0,0,3
u01442,"TikTok,Meta,Google Search",0,0,5
u01443,"TikTok,Meta,Google Search",0,0,3
u01444,Meta,0,0,1
u01445,Meta,0,0,4
u01446,"Meta,TikTok",0,0,2
u01447,"Google Search,Meta",1,618.35,2
u01448,"Meta,Google Search",0,0,3
u01449,"Google Search,Email",0,0,2
u01450,"TikTok,Email",0,0,4
u01451,Google Search,1,931.6,1
u01452,"Meta,TikTok",0,0,3
u01453,"Meta,TikTok",0,0,4
u01454,Meta,1,611.8,1
u01455,"Google Search,TikTok",1,554.7,2
u01456,"TikTok,Meta,Email",0,0,3
u01457,Meta,0,0,1
u01458,Google Search,0,0,1
u01459,"TikTok,Google Search,Email",0,0,4
u01460,"TikTok,Meta,Google Search,Email",0,0,5
u01461,"TikTok,Meta,Google Search",0,0,4
u01462,"Meta,Email,Google Search",0,0,4
u01463,Meta,0,0,4
u01464,TikTok,0,0,1
u01465,"TikTok,Email",1,409.35,2
u01466,"TikTok,Email,Meta",1,492.5,3
u01467,"TikTok,Email,Meta",0,0,5
u01468,"Meta,Email",0,0,3
u01469,"TikTok,Meta",0,0,2
u01470,"TikTok,Google Search",0,0,2
u01471,"Meta,TikTok",0,0,3
u01472,"TikTok,Google Search,Email",0,0,4
u01473,"TikTok,Email,Google Search",1,797.25,4
u01474,TikTok,0,0,1
u01475,"Meta,TikTok",0,0,2
u01476,TikTok,0,0,1
u01477,Meta,0,0,1
u01478,"Meta,TikTok,Email",1,370.25,4
u01479,Meta,0,0,2
u01480,Google Search,1,548.25,1
u01481,Google Search,0,0,2
u01482,"Meta,Email,TikTok",1,577.55,4
u01483,Email,0,0,1
u01484,"TikTok,Email,Google Search",0,0,5
u01485,"Google Search,Meta,TikTok",0,0,5
u01486,Meta,0,0,1
u01487,Google Search,0,0,1
u01488,"TikTok,Google Search",0,0,3
u01489,Google Search,0,0,3
u01490,"TikTok,Meta,Google Search",0,0,3
u01491,Google Search,0,0,2
u01492,"Meta,Google Search",0,0,2
u01493,"Meta,TikTok",0,0,5
u01494,"Google Search,TikTok",0,0,3
u01495,"Meta,Google Search,TikTok",0,0,3
u01496,"Google Search,Meta",0,0,2
u01497,TikTok,0,0,2
u01498,"Meta,TikTok",0,0,3
u01499,"TikTok,Meta",0,0,4
u01500,"Meta,Email",0,0,3
u01501,TikTok,0,0,2
u01502,"TikTok,Google Search",0,0,3
u01503,"Meta,TikTok",0,0,4
u01504,"Meta,TikTok",1,475.95,3
u01505,Meta,1,699.75,1
u01506,"Meta,TikTok",0,0,4
u01507,"Meta,Google Search",0,0,2
u01508,"TikTok,Google Search",0,0,5
u01509,Meta,0,0,1
u01510,"Google Search,TikTok",0,0,2
u01511,TikTok,0,0,1
u01512,TikTok,0,0,2
u01513,"Meta,Google Search",0,0,3
u01514,"TikTok,Meta",0,0,3
u01515,"Google Search,TikTok",0,0,3
u01516,"Meta,Email",0,0,3
u01517,Google Search,0,0,2
u01518,"Meta,TikTok,Email,Google Search",1,859,5
u01519,"TikTok,Meta",0,0,3
u01520,Google Search,0,0,1
u01521,Google Search,0,0,1
u01522,"TikTok,Email",0,0,3
u01523,TikTok,0,0,1
u01524,"TikTok,Meta",0,0,3
u01525,Meta,0,0,2
u01526,"TikTok,Email,Google Search",0,0,4
u01527,"Meta,TikTok,Google Search",0,0,3
u01528,"Google Search,Email",0,0,2
u01529,"Meta,Google Search",0,0,3
u01530,Google Search,0,0,1
u01531,"TikTok,Email,Meta",0,0,4
u01532,Email,0,0,1
u01533,"TikTok,Meta",1,326.5,4
u01534,"TikTok,Meta",0,0,3
u01535,Google Search,0,0,1
u01536,"Meta,Email,Google Search,TikTok",0,0,4
u01537,"TikTok,Meta",0,0,5
u01538,Google Search,0,0,1
u01539,"Google Search,Email,Meta",0,0,3
u01540,TikTok,0,0,3
u01541,"Google Search,TikTok,Email",1,646.65,3
u01542,"Meta,Email,TikTok",0,0,4
u01543,"Meta,TikTok",0,0,4
u01544,"Meta,TikTok",0,0,2
u01545,Google Search,0,0,2
u01546,"TikTok,Google Search,Email",0,0,4
u01547,"Meta,Email,Google Search",0,0,3
u01548,"TikTok,Google Search",0,0,2
u01549,"TikTok,Google Search,Meta",0,0,5
u01550,Meta,0,0,1
u01551,"TikTok,Meta",0,0,3
u01552,Email,0,0,1
u01553,"TikTok,Google Search",1,628.45,3
u01554,"TikTok,Meta",0,0,5
u01555,TikTok,0,0,1
u01556,"Meta,TikTok",1,352.65,2
u01557,"TikTok,Google Search",0,0,4
u01558,Meta,0,0,1
u01559,"TikTok,Meta",0,0,5
u01560,"TikTok,Meta",1,481.6,3
u01561,Meta,0,0,2
u01562,"Google Search,Meta",0,0,3
u01563,"TikTok,Google Search",0,0,2
u01564,"Google Search,Email",1,568.65,2
u01565,Meta,1,422.25,3
u01566,Meta,0,0,1
u01567,Google Search,1,450.6,2
u01568,Meta,0,0,1
u01569,"Meta,Google Search",1,444.85,3
u01570,"TikTok,Meta",0,0,2
u01571,"TikTok,Meta,Google Search",0,0,3
u01572,"Meta,Google Search,TikTok",1,662.4,3
u01573,"Meta,Google Search",0,0,4
u01574,TikTok,0,0,1
u01575,"Meta,Google Search",0,0,2
u01576,"TikTok,Google Search",0,0,3
u01577,Google Search,0,0,1
u01578,"TikTok,Google Search",0,0,2
u01579,"Google Search,Email",0,0,3
u01580,TikTok,0,0,2
u01581,"TikTok,Meta,Email,Google Search",0,0,5
u01582,"TikTok,Google Search",0,0,3
u01583,Meta,0,0,2
u01584,"Google Search,TikTok,Email",0,0,4
u01585,"Meta,Google Search,Email",0,0,5
u01586,"Google Search,Meta,Email",0,0,5
u01587,Email,0,0,1
u01588,"Meta,Google Search,TikTok",0,0,5
u01589,"TikTok,Google Search",0,0,2
u01590,TikTok,0,0,2
u01591,"Google Search,Meta,Email",0,0,4
u01592,"TikTok,Google Search",0,0,2
u01593,TikTok,0,0,1
u01594,Google Search,0,0,1
u01595,"TikTok,Google Search",0,0,2
u01596,"Google Search,Meta",0,0,2
u01597,"Google Search,TikTok",0,0,2
u01598,"Meta,Email,Google Search",1,507.35,3
u01599,TikTok,0,0,2
u01600,TikTok,0,0,1
u01601,"TikTok,Google Search",0,0,4
u01602,TikTok,0,0,1
u01603,Google Search,1,734.1,1
u01604,"TikTok,Google Search,Email,Meta",1,334.85,5
u01605,"TikTok,Google Search,Email",0,0,4
u01606,TikTok,0,0,1
u01607,Google Search,0,0,2
u01608,"Meta,Email,TikTok",1,455.4,3
u01609,"Meta,Google Search",0,0,2
u01610,TikTok,0,0,3
u01611,"TikTok,Meta",0,0,4
u01612,"TikTok,Meta",1,705.75,5
u01613,"TikTok,Email",1,467.05,2
u01614,"Meta,Google Search",1,660.55,2
u01615,"TikTok,Meta",0,0,5
u01616,Meta,0,0,1
u01617,Google Search,1,904.9,1
u01618,"TikTok,Google Search",0,0,3
u01619,Email,0,0,1
u01620,"TikTok,Google Search,Email",0,0,5
u01621,"TikTok,Meta,Google Search",1,795.5,3
u01622,"Meta,Email,TikTok",0,0,3
u01623,TikTok,1,458.35,1
u01624,"TikTok,Meta",1,478,3
u01625,"TikTok,Google Search,Meta",0,0,3
u01626,"Google Search,Meta",0,0,5
u01627,"Meta,Google Search,TikTok",0,0,3
u01628,"TikTok,Google Search",1,698.5,2
u01629,"Meta,TikTok,Google Search",1,714.25,5
u01630,"Meta,Google Search",0,0,5
u01631,Google Search,1,670.15,2
u01632,Meta,0,0,1
u01633,"TikTok,Google Search",0,0,2
u01634,"TikTok,Meta,Google Search",0,0,4
u01635,"TikTok,Google Search",1,810.05,2
u01636,"Meta,TikTok",1,393.25,4
u01637,"Google Search,TikTok",0,0,3
u01638,"Google Search,TikTok",0,0,3
u01639,"TikTok,Email",0,0,2
u01640,"Meta,Google Search,TikTok",1,532.75,4
u01641,"Meta,TikTok",1,482.65,2
u01642,"Meta,Google Search",0,0,3
u01643,TikTok,0,0,1
u01644,"Meta,Email",1,394.9,2
u01645,"TikTok,Google Search",1,802.25,3
u01646,"Meta,Google Search,TikTok",1,757,5
u01647,Google Search,0,0,1
u01648,"Meta,TikTok",0,0,2
u01649,"Google Search,TikTok,Email",1,267.35,4
u01650,"TikTok,Google Search",1,561.35,3
u01651,Meta,1,383.85,1
u01652,Google Search,1,490.55,2
u01653,"TikTok,Google Search,Email",0,0,5
u01654,"Meta,Google Search",1,597.15,2
u01655,"Meta,Email,Google Search",0,0,5
u01656,"Meta,TikTok,Email",0,0,3
u01657,"TikTok,Google Search",1,556.6,2
u01658,"TikTok,Google Search,Meta",1,471.75,3
u01659,"TikTok,Google Search,Meta",0,0,3
u01660,"Meta,Google Search,Email",1,293.1,3
u01661,TikTok,1,512,1
u01662,TikTok,0,0,1
u01663,Google Search,0,0,1
u01664,Google Search,0,0,3
u01665,"TikTok,Google Search",0,0,5
u01666,"TikTok,Google Search",0,0,2
u01667,Google Search,0,0,1
u01668,"Google Search,Email",0,0,3
u01669,"TikTok,Email",0,0,2
u01670,Meta,0,0,1
u01671,TikTok,0,0,1
u01672,"Meta,TikTok",1,439,3
u01673,"TikTok,Email",0,0,4
u01674,"Meta,Google Search",0,0,5
u01675,"Meta,Google Search",0,0,3
u01676,Meta,0,0,1
u01677,"TikTok,Google Search",1,778.35,2
u01678,"TikTok,Google Search,Meta",0,0,4
u01679,"TikTok,Meta",0,0,2
u01680,"Meta,Google Search",0,0,3
u01681,"TikTok,Meta,Email",0,0,3
u01682,"Google Search,Email",0,0,3
u01683,"TikTok,Email",0,0,3
u01684,"TikTok,Google Search",1,830.25,2
u01685,"Meta,Email,TikTok",0,0,4
u01686,"TikTok,Google Search",0,0,3
u01687,TikTok,0,0,1
u01688,Meta,0,0,2
u01689,"Meta,Email",1,492.75,2
u01690,TikTok,1,423.35,1
u01691,TikTok,0,0,1
u01692,"Google Search,TikTok",0,0,4
u01693,"Meta,TikTok",0,0,4
u01694,"Meta,TikTok",0,0,2
u01695,"Meta,Google Search",1,585.75,3
u01696,Meta,0,0,1
u01697,Meta,0,0,2
u01698,TikTok,0,0,2
u01699,"Meta,Email,TikTok",0,0,4
u01700,"Meta,Google Search",0,0,3
u01701,"TikTok,Meta,Email",0,0,4
u01702,TikTok,0,0,1
u01703,Meta,0,0,2
u01704,"TikTok,Meta,Email",0,0,4
u01705,"TikTok,Google Search",0,0,4
u01706,"Meta,TikTok",0,0,2
u01707,TikTok,0,0,2
u01708,"Meta,Email,Google Search",0,0,4
u01709,"Meta,Google Search",0,0,2
u01710,Google Search,0,0,1
u01711,Meta,0,0,1
u01712,"Google Search,TikTok,Meta",1,351.2,5
u01713,"Meta,Google Search",1,552.3,4
u01714,"TikTok,Meta",0,0,3
u01715,"Meta,Google Search",0,0,3
u01716,Meta,0,0,2
u01717,"TikTok,Meta",0,0,2
u01718,"Google Search,Meta",0,0,3
u01719,Google Search,0,0,2
u01720,Meta,0,0,2
u01721,TikTok,0,0,3
u01722,"TikTok,Email",0,0,3
u01723,"TikTok,Email",0,0,2
u01724,Meta,0,0,1
u01725,"TikTok,Google Search",0,0,2
u01726,"Google Search,Email,Meta,TikTok",1,584.95,5
u01727,Meta,0,0,2
u01728,Meta,0,0,2
u01729,Google Search,0,0,1
u01730,"TikTok,Meta,Google Search",1,336.75,4
u01731,"TikTok,Google Search",1,659.15,2
u01732,"Meta,Google Search,TikTok",0,0,4
u01733,"Meta,TikTok",0,0,4
u01734,"Meta,Google Search,Email",1,397.45,5
u01735,"Meta,Google Search",0,0,3
u01736,"Meta,Google Search,TikTok",0,0,4
u01737,TikTok,0,0,1
u01738,TikTok,0,0,2
u01739,"Meta,Google Search",0,0,2
u01740,Google Search,1,849.9,2
u01741,TikTok,0,0,2
u01742,"Meta,Email,Google Search",1,711.3,4
u01743,TikTok,0,0,2
u01744,"TikTok,Meta",0,0,4
u01745,"Google Search,Meta",0,0,4
u01746,Meta,0,0,3
u01747,"Meta,Google Search",0,0,3
u01748,Email,0,0,1
u01749,"Google Search,TikTok",0,0,2
u01750,"Meta,TikTok,Google Search",0,0,4
u01751,"Meta,Google Search",0,0,2
u01752,"Google Search,TikTok",0,0,3
u01753,TikTok,0,0,2
u01754,Meta,0,0,1
u01755,"Meta,Email",0,0,2
u01756,"Google Search,Email",0,0,5
u01757,Google Search,0,0,2
u01758,"Google Search,TikTok,Meta",1,386.7,4
u01759,"Meta,TikTok",0,0,4
u01760,"Meta,TikTok",1,638.5,2
u01761,"TikTok,Email,Google Search",0,0,3
u01762,Meta,0,0,1
u01763,"TikTok,Google Search,Email",0,0,3
u01764,"TikTok,Email,Google Search,Meta",0,0,4
u01765,Google Search,1,848.3,2
u01766,"Google Search,Meta",0,0,2
u01767,TikTok,0,0,2
u01768,Google Search,0,0,2
u01769,"Google Search,Meta,Email,TikTok",0,0,4
u01770,"TikTok,Google Search",0,0,3
u01771,"TikTok,Google Search",1,492.8,2
u01772,"Google Search,Meta,TikTok",1,352.3,3
u01773,Meta,1,547.3,1
u01774,"Meta,TikTok",0,0,3
u01775,"Google Search,TikTok",0,0,3
u01776,"TikTok,Meta",0,0,3
u01777,Email,0,0,1
u01778,"TikTok,Meta",0,0,2
u01779,Google Search,0,0,1
u01780,"TikTok,Meta",1,563.05,4
u01781,"TikTok,Google Search",1,775.35,2
u01782,"TikTok,Google Search,Meta",1,302.75,3
u01783,Google Search,0,0,1
u01784,"TikTok,Email",1,393.6,2
u01785,"TikTok,Google Search",0,0,2
u01786,"TikTok,Google Search,Meta",0,0,5
u01787,"Google Search,TikTok",0,0,2
u01788,"Google Search,Email,TikTok",0,0,3
u01789,TikTok,0,0,1
u01790,"TikTok,Google Search,Meta",0,0,3
u01791,Meta,0,0,2
u01792,"Meta,TikTok",1,376.25,2
u01793,"TikTok,Google Search",0,0,2
u01794,"Meta,TikTok",0,0,2
u01795,"TikTok,Meta",0,0,2
u01796,"TikTok,Meta",0,0,2
u01797,"TikTok,Email,Google Search,Meta",1,356.1,4
u01798,TikTok,0,0,1
u01799,"Meta,TikTok",1,623,2
u01800,"TikTok,Google Search",1,743.9,2
u01801,"Meta,TikTok,Google Search,Email",1,417.4,5
u01802,"Google Search,Email",1,561.45,2
u01803,"Meta,Google Search,TikTok",0,0,4
u01804,"Meta,Google Search",0,0,2
u01805,"Google Search,TikTok",1,587.85,2
u01806,Meta,0,0,2
u01807,"Meta,TikTok",1,423.7,4
u01808,"TikTok,Google Search",0,0,5
u01809,Google Search,0,0,1
u01810,Meta,0,0,1
u01811,"TikTok,Google Search",0,0,3
u01812,Meta,0,0,2
u01813,"Google Search,Meta,TikTok",0,0,4
u01814,"TikTok,Meta",0,0,4
u01815,"TikTok,Meta,Google Search",0,0,4
u01816,"TikTok,Email",0,0,2
u01817,Google Search,0,0,1
u01818,Google Search,0,0,1
u01819,Google Search,0,0,2
u01820,"TikTok,Email,Google Search,Meta",0,0,5
u01821,"Meta,TikTok",0,0,3
u01822,"Google Search,Email,Meta",1,343.2,4
u01823,"TikTok,Email",0,0,2
u01824,TikTok,1,515.4,3
u01825,"Google Search,Email,Meta",0,0,4
u01826,TikTok,1,630.25,1
u01827,Google Search,0,0,2
u01828,TikTok,0,0,1
u01829,"Meta,Google Search",0,0,2
u01830,"TikTok,Meta,Email",0,0,3
u01831,"Google Search,TikTok,Meta",0,0,3
u01832,"TikTok,Google Search",0,0,2
u01833,Google Search,0,0,1
u01834,"Meta,Google Search",0,0,3
u01835,Google Search,0,0,1
u01836,Google Search,0,0,1
u01837,"Meta,Google Search",1,707.8,2
u01838,"Google Search,Meta",0,0,3
u01839,"Meta,Google Search,Email",0,0,3
u01840,TikTok,0,0,2
u01841,TikTok,1,603.2,2
u01842,"Google Search,Meta,Email",1,395.35,4
u01843,"TikTok,Meta",0,0,3
u01844,"TikTok,Meta",0,0,2
u01845,Meta,1,523.3,1
u01846,TikTok,0,0,3
u01847,Meta,0,0,1
u01848,"TikTok,Google Search,Email",1,303.35,3
u01849,TikTok,0,0,1
u01850,"TikTok,Meta,Google Search",1,406.35,4
u01851,"Meta,TikTok,Google Search",0,0,3
u01852,"TikTok,Email",0,0,2
u01853,"Google Search,Meta",0,0,3
u01854,"TikTok,Meta,Email",0,0,4
u01855,"TikTok,Meta,Email",0,0,5
u01856,"TikTok,Meta,Email",1,352.9,4
u01857,"Google Search,Meta",0,0,2
u01858,"Google Search,TikTok",0,0,3
u01859,"Meta,TikTok",1,620.8,5
u01860,"TikTok,Email,Meta,Google Search",0,0,5
u01861,Email,0,0,1
u01862,"Meta,TikTok,Google Search",1,880.25,3
u01863,"Meta,TikTok",1,423.5,2
u01864,"Meta,Email,Google Search",1,655.9,5
u01865,"TikTok,Google Search,Meta",1,588.15,3
u01866,"TikTok,Meta",0,0,2
u01867,Google Search,0,0,1
u01868,Google Search,0,0,1
u01869,"Meta,Google Search,TikTok",1,471.4,3
u01870,"TikTok,Email,Google Search",0,0,3
u01871,Meta,0,0,1
u01872,TikTok,0,0,1
u01873,"TikTok,Google Search",0,0,2
u01874,"TikTok,Meta,Google Search",0,0,4
u01875,"TikTok,Email",1,583.05,3
u01876,Google Search,1,452.95,2
u01877,TikTok,0,0,1
u01878,"TikTok,Meta",1,604.25,3
u01879,TikTok,0,0,1
u01880,"TikTok,Google Search,Email,Meta",1,662.45,5
u01881,"Meta,Email",0,0,3
u01882,Google Search,0,0,1
u01883,TikTok,1,552.2,3
u01884,"Meta,Google Search,Email,TikTok",1,728.15,4
u01885,"TikTok,Google Search",1,676.05,3
u01886,"TikTok,Meta",0,0,3
u01887,"Meta,TikTok,Google Search",0,0,3
u01888,Meta,1,335.5,1
u01889,"Google Search,Email",0,0,5
u01890,TikTok,0,0,2
u01891,"Meta,Email,Google Search,TikTok",0,0,5
u01892,"Google Search,Email",0,0,2
u01893,"TikTok,Meta,Google Search",0,0,3
u01894,Google Search,0,0,1
u01895,TikTok,0,0,2
u01896,"TikTok,Google Search,Meta",0,0,3
u01897,"Google Search,Email",1,575.2,2
u01898,TikTok,0,0,2
u01899,"Google Search,TikTok,Meta",1,692.65,4
u01900,"TikTok,Meta",0,0,2
u01901,"Meta,Google Search",0,0,2
u01902,Meta,0,0,2
u01903,TikTok,0,0,2
u01904,"Meta,TikTok,Email",0,0,5
u01905,TikTok,1,606.65,1
u01906,"Google Search,TikTok,Email",1,620,4
u01907,"Meta,Google Search,TikTok",1,353.35,4
u01908,"TikTok,Google Search,Email",0,0,3
u01909,"Google Search,Meta,Email",1,559.15,3
u01910,"Google Search,Email,Meta",0,0,4
u01911,TikTok,0,0,2
u01912,"Meta,Google Search",0,0,2
u01913,"Meta,Email",0,0,2
u01914,"TikTok,Google Search,Meta",1,539.55,3
u01915,Meta,0,0,1
u01916,TikTok,0,0,1
u01917,Meta,0,0,2
u01918,TikTok,0,0,1
u01919,"Google Search,Meta",0,0,2
u01920,"TikTok,Google Search",1,776.4,3
u01921,"TikTok,Google Search,Meta",1,643.9,5
u01922,"Meta,TikTok",0,0,4
u01923,"Meta,Google Search,TikTok",0,0,3
u01924,"Google Search,Meta,TikTok",1,472.55,5
u01925,"Meta,TikTok,Google Search,Email",0,0,5
u01926,"Google Search,Meta",1,574.9,3
u01927,"Google Search,Meta",0,0,2
u01928,"Google Search,Meta",0,0,4
u01929,TikTok,0,0,1
u01930,"Meta,Google Search",0,0,4
u01931,"TikTok,Email",1,580.2,2
u01932,Meta,0,0,1
u01933,"Meta,Google Search",0,0,2
u01934,"TikTok,Email",1,740.25,5
u01935,"TikTok,Google Search,Meta",1,675.7,3
u01936,"Meta,Google Search",0,0,2
u01937,"Meta,Google Search",0,0,3
u01938,"TikTok,Meta,Google Search",0,0,5
u01939,"TikTok,Google Search",0,0,3
u01940,"Google Search,Meta",0,0,3
u01941,"Google Search,Meta",0,0,2
u01942,"TikTok,Meta",0,0,2
u01943,Google Search,1,613.6,1
u01944,"TikTok,Email",1,254.55,2
u01945,"TikTok,Email,Meta",1,480.25,5
u01946,"Meta,Google Search",0,0,3
u01947,"TikTok,Email,Meta",0,0,4
u01948,Email,1,617.05,1
u01949,"TikTok,Google Search",0,0,2
u01950,TikTok,1,667.2,1
u01951,Email,0,0,1
u01952,"TikTok,Google Search",0,0,3
u01953,"Google Search,Meta,Email",0,0,4
u01954,"Meta,Google Search,Email",0,0,4
u01955,"TikTok,Google Search",0,0,2
u01956,"TikTok,Meta,Google Search,Email",1,325.75,4
u01957,"Meta,TikTok,Google Search",0,0,5
u01958,"Google Search,TikTok",0,0,2
u01959,"TikTok,Meta,Google Search",0,0,4
u01960,Email,0,0,1
u01961,"TikTok,Meta,Google Search",0,0,4
u01962,"Meta,Google Search",1,811.95,2
u01963,"Google Search,TikTok",0,0,5
u01964,"TikTok,Email",1,394.1,2
u01965,TikTok,0,0,3
u01966,"Google Search,Meta,TikTok",0,0,3
u01967,Google Search,0,0,1
u01968,Meta,0,0,2
u01969,"Meta,TikTok",0,0,3
u01970,Google Search,0,0,1
u01971,"TikTok,Email",0,0,3
u01972,Meta,0,0,2
u01973,"TikTok,Meta",0,0,3
u01974,"TikTok,Meta",1,678.3,4
u01975,"Meta,TikTok",0,0,2
u01976,"TikTok,Google Search",0,0,2
u01977,"Meta,Google Search",1,628.2,4
u01978,TikTok,0,0,2
u01979,"Meta,TikTok",0,0,4
u01980,"Meta,Email",0,0,2
u01981,TikTok,0,0,2
u01982,"TikTok,Meta,Email,Google Search",1,475.65,4
u01983,"Meta,TikTok,Google Search",0,0,3
u01984,"Google Search,Meta",0,0,3
u01985,"Meta,Google Search",0,0,2
u01986,"TikTok,Meta,Google Search",0,0,5
u01987,"TikTok,Google Search",0,0,3
u01988,TikTok,0,0,1
u01989,"Meta,TikTok,Email",0,0,4
u01990,Meta,0,0,3
u01991,"TikTok,Google Search,Meta",1,533.7,4
u01992,"TikTok,Google Search",0,0,3
u01993,"Google Search,Email,Meta",0,0,3
u01994,"Meta,TikTok",0,0,2
u01995,TikTok,0,0,1
u01996,"Google Search,Meta,TikTok",0,0,3
u01997,Google Search,0,0,1
u01998,"TikTok,Email",0,0,2
u01999,Meta,1,577.5,2
u02000,"Meta,TikTok",0,0,2
u02001,"TikTok,Google Search",0,0,2
u02002,Email,0,0,1
u02003,TikTok,0,0,2
u02004,"Google Search,Meta",0,0,2
u02005,Email,0,0,1
u02006,"TikTok,Meta",0,0,2
u02007,"Meta,Google Search",1,483.05,2
u02008,TikTok,0,0,1
u02009,TikTok,0,0,1
u02010,"TikTok,Google Search",0,0,3
u02011,Google Search,0,0,1
u02012,"TikTok,Google Search",1,655.45,5
u02013,"Google Search,TikTok,Email",0,0,4
u02014,TikTok,1,491.6,2
u02015,"Google Search,TikTok,Meta",0,0,4
u02016,TikTok,0,0,1
u02017,TikTok,0,0,1
u02018,"TikTok,Meta",0,0,3
u02019,"TikTok,Google Search",0,0,3
u02020,"Meta,Google Search",0,0,3
u02021,"Google Search,TikTok",0,0,2
u02022,"TikTok,Google Search",0,0,3
u02023,"TikTok,Email,Meta,Google Search",1,405.45,5
u02024,Meta,0,0,1
u02025,"Meta,TikTok,Google Search",1,551.2,5
u02026,"Meta,Email,Google Search",1,676.15,4
u02027,"TikTok,Meta,Email",0,0,4
u02028,"Meta,TikTok",0,0,2
u02029,"Meta,Google Search",1,610.9,3
u02030,"Meta,Google Search",1,690.4,4
u02031,TikTok,0,0,1
u02032,"TikTok,Google Search,Email",1,583.2,3
u02033,Google Search,1,685.15,1
u02034,Meta,0,0,1
u02035,Meta,0,0,2
u02036,"TikTok,Email",1,641.7,3
u02037,Meta,0,0,1
u02038,Meta,0,0,1
u02039,"Google Search,Email",0,0,2
u02040,"TikTok,Email",0,0,3
u02041,Google Search,0,0,2
u02042,Meta,0,0,2
u02043,"Meta,Google Search,TikTok",1,578.75,3
u02044,Meta,0,0,1
u02045,"TikTok,Google Search,Meta",0,0,3
u02046,"Meta,Google Search,Email",0,0,3
u02047,"Google Search,Meta",0,0,2
u02048,"Meta,TikTok",0,0,2
u02049,"Google Search,Email",0,0,3
u02050,TikTok,0,0,1
u02051,"TikTok,Email",1,567.3,2
u02052,"TikTok,Meta,Email",0,0,5
u02053,Meta,0,0,1
u02054,"TikTok,Google Search",0,0,2
u02055,"Meta,Email",0,0,4
u02056,"Meta,Email,TikTok",0,0,4
u02057,TikTok,0,0,1
u02058,"TikTok,Google Search,Email",1,350.05,5
u02059,"Meta,Google Search",0,0,2
u02060,"TikTok,Meta",1,581.7,3
u02061,"Meta,TikTok",0,0,3
u02062,Meta,0,0,1
u02063,"Meta,Google Search",0,0,3
u02064,TikTok,0,0,2
u02065,TikTok,0,0,1
u02066,"TikTok,Email",0,0,2
u02067,TikTok,0,0,1
u02068,"Meta,TikTok",0,0,5
u02069,Google Search,0,0,2
u02070,"Meta,Google Search",1,639.5,3
u02071,Meta,0,0,1
u02072,"TikTok,Email",0,0,2
u02073,"TikTok,Google Search,Meta",1,439.8,5
u02074,"Meta,Google Search",0,0,3
u02075,"TikTok,Google Search",0,0,2
u02076,"TikTok,Email",0,0,3
u02077,"TikTok,Meta,Google Search",0,0,4
u02078,"Meta,Google Search",1,658.7,2
u02079,"TikTok,Meta",0,0,2
u02080,"Meta,TikTok,Google Search",0,0,4
u02081,Meta,0,0,2
u02082,TikTok,0,0,1
u02083,Google Search,0,0,2
u02084,"Google Search,Meta",1,479.55,4
u02085,"Google Search,Email",0,0,3
u02086,"Google Search,TikTok",0,0,2
u02087,"Meta,TikTok",0,0,4
u02088,"Meta,TikTok",0,0,2
u02089,"Google Search,Email",0,0,2
u02090,"Meta,Google Search",1,881.4,2
u02091,Email,0,0,1
u02092,"Google Search,TikTok",1,596.05,2
u02093,"TikTok,Email,Meta",0,0,3
