user_id,path,conversion,revenue,touch_count,first_touch_channel,last_touch_channel,conversion_timestamp
u01505,Start > Meta > Conversion,1,699.75,1,Meta,Meta,2026-02-26 13:59:00
u01506,Start > Meta > TikTok > TikTok > TikTok > Null,0,0,4,Meta,TikTok,
u01507,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01508,Start > TikTok > Google Search > TikTok > TikTok > Google Search > Null,0,0,5,TikTok,Google Search,
u01509,Start > Meta > Null,0,0,1,Meta,Meta,
u01510,Start > Google Search > TikTok > Null,0,0,2,Google Search,TikTok,
u01511,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01512,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01513,Start > Meta > Google Search > Google Search > Null,0,0,3,Meta,Google Search,
u01514,Start > TikTok > Meta > Meta > Null,0,0,3,TikTok,Meta,
u01515,Start > Google Search > TikTok > Google Search > Null,0,0,3,Google Search,Google Search,
u01516,Start > Meta > Email > Meta > Null,0,0,3,Meta,Meta,
u01517,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u01518,Start > Meta > Meta > TikTok > Email > Google Search > Conversion,1,859,5,Meta,Google Search,2026-01-10 06:04:00
u01519,Start > TikTok > Meta > Meta > Null,0,0,3,TikTok,Meta,
u01520,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01521,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01522,Start > TikTok > TikTok > Email > Null,0,0,3,TikTok,Email,
u01523,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01524,Start > TikTok > Meta > Meta > Null,0,0,3,TikTok,Meta,
u01525,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01526,Start > TikTok > Email > Google Search > Google Search > Null,0,0,4,TikTok,Google Search,
u01527,Start > Meta > TikTok > Google Search > Null,0,0,3,Meta,Google Search,
u01528,Start > Google Search > Email > Null,0,0,2,Google Search,Email,
u01529,Start > Meta > Google Search > Google Search > Null,0,0,3,Meta,Google Search,
u01530,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01531,Start > TikTok > TikTok > Email > Meta > Null,0,0,4,TikTok,Meta,
u01532,Start > Email > Null,0,0,1,Email,Email,
u01533,Start > TikTok > Meta > TikTok > Meta > Conversion,1,326.5,4,TikTok,Meta,2026-02-19 17:54:00
u01534,Start > TikTok > Meta > TikTok > Null,0,0,3,TikTok,TikTok,
u01535,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01536,Start > Meta > Email > Google Search > TikTok > Null,0,0,4,Meta,TikTok,
u01537,Start > TikTok > Meta > Meta > Meta > TikTok > Null,0,0,5,TikTok,TikTok,
u01538,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01539,Start > Google Search > Email > Meta > Null,0,0,3,Google Search,Meta,
u01540,Start > TikTok > TikTok > TikTok > Null,0,0,3,TikTok,TikTok,
u01541,Start > Google Search > TikTok > Email > Conversion,1,646.65,3,Google Search,Email,2026-02-01 08:37:00
u01542,Start > Meta > Meta > Email > TikTok > Null,0,0,4,Meta,TikTok,
u01543,Start > Meta > TikTok > Meta > Meta > Null,0,0,4,Meta,Meta,
u01544,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u01545,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u01546,Start > TikTok > Google Search > Google Search > Email > Null,0,0,4,TikTok,Email,
u01547,Start > Meta > Email > Google Search > Null,0,0,3,Meta,Google Search,
u01548,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01549,Start > TikTok > Google Search > Meta > Google Search > Google Search > Null,0,0,5,TikTok,Google Search,
u01550,Start > Meta > Null,0,0,1,Meta,Meta,
u01551,Start > TikTok > Meta > TikTok > Null,0,0,3,TikTok,TikTok,
u01552,Start > Email > Null,0,0,1,Email,Email,
u01553,Start > TikTok > TikTok > Google Search > Conversion,1,628.45,3,TikTok,Google Search,2026-01-19 09:20:00
u01554,Start > TikTok > TikTok > TikTok > Meta > TikTok > Null,0,0,5,TikTok,TikTok,
u01555,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01556,Start > Meta > TikTok > Conversion,1,352.65,2,Meta,TikTok,2026-01-27 12:11:00
u01557,Start > TikTok > Google Search > TikTok > TikTok > Null,0,0,4,TikTok,TikTok,
u01558,Start > Meta > Null,0,0,1,Meta,Meta,
u01559,Start > TikTok > Meta > TikTok > TikTok > TikTok > Null,0,0,5,TikTok,TikTok,
u01560,Start > TikTok > TikTok > Meta > Conversion,1,481.6,3,TikTok,Meta,2026-03-03 16:28:00
u01561,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01562,Start > Google Search > Meta > Google Search > Null,0,0,3,Google Search,Google Search,
u01563,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01564,Start > Google Search > Email > Conversion,1,568.65,2,Google Search,Email,2026-01-23 20:52:00
u01565,Start > Meta > Meta > Meta > Conversion,1,422.25,3,Meta,Meta,2026-02-16 15:59:00
u01566,Start > Meta > Null,0,0,1,Meta,Meta,
u01567,Start > Google Search > Google Search > Conversion,1,450.6,2,Google Search,Google Search,2026-01-26 13:53:00
u01568,Start > Meta > Null,0,0,1,Meta,Meta,
u01569,Start > Meta > Google Search > Meta > Conversion,1,444.85,3,Meta,Meta,2026-01-18 02:36:00
u01570,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01571,Start > TikTok > Meta > Google Search > Null,0,0,3,TikTok,Google Search,
u01572,Start > Meta > Google Search > TikTok > Conversion,1,662.4,3,Meta,TikTok,2026-02-15 17:15:00
u01573,Start > Meta > Google Search > Google Search > Meta > Null,0,0,4,Meta,Meta,
u01574,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01575,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01576,Start > TikTok > Google Search > TikTok > Null,0,0,3,TikTok,TikTok,
u01577,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01578,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01579,Start > Google Search > Email > Google Search > Null,0,0,3,Google Search,Google Search,
u01580,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01581,Start > TikTok > Meta > Meta > Email > Google Search > Null,0,0,5,TikTok,Google Search,
u01582,Start > TikTok > Google Search > Google Search > Null,0,0,3,TikTok,Google Search,
u01583,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01584,Start > Google Search > TikTok > Email > Google Search > Null,0,0,4,Google Search,Google Search,
u01585,Start > Meta > Google Search > Email > Meta > Meta > Null,0,0,5,Meta,Meta,
u01586,Start > Google Search > Google Search > Meta > Email > Google Search > Null,0,0,5,Google Search,Google Search,
u01587,Start > Email > Null,0,0,1,Email,Email,
u01588,Start > Meta > Google Search > TikTok > TikTok > Meta > Null,0,0,5,Meta,Meta,
u01589,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01590,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01591,Start > Google Search > Meta > Meta > Email > Null,0,0,4,Google Search,Email,
u01592,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01593,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01594,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01595,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01596,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u01597,Start > Google Search > TikTok > Null,0,0,2,Google Search,TikTok,
u01598,Start > Meta > Email > Google Search > Conversion,1,507.35,3,Meta,Google Search,2026-02-11 06:09:00
u01599,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01600,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01601,Start > TikTok > Google Search > TikTok > Google Search > Null,0,0,4,TikTok,Google Search,
u01602,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01603,Start > Google Search > Conversion,1,734.1,1,Google Search,Google Search,2026-01-14 21:15:00
u01604,Start > TikTok > Google Search > Google Search > Email > Meta > Conversion,1,334.85,5,TikTok,Meta,2026-03-05 05:17:00
u01605,Start > TikTok > Google Search > Google Search > Email > Null,0,0,4,TikTok,Email,
u01606,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01607,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u01608,Start > Meta > Email > TikTok > Conversion,1,455.4,3,Meta,TikTok,2026-01-09 16:40:00
u01609,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01610,Start > TikTok > TikTok > TikTok > Null,0,0,3,TikTok,TikTok,
u01611,Start > TikTok > Meta > Meta > TikTok > Null,0,0,4,TikTok,TikTok,
u01612,Start > TikTok > TikTok > Meta > TikTok > TikTok > Conversion,1,705.75,5,TikTok,TikTok,2026-02-12 00:52:00
u01613,Start > TikTok > Email > Conversion,1,467.05,2,TikTok,Email,2026-02-08 08:23:00
u01614,Start > Meta > Google Search > Conversion,1,660.55,2,Meta,Google Search,2026-02-17 09:38:00
u01615,Start > TikTok > Meta > Meta > TikTok > TikTok > Null,0,0,5,TikTok,TikTok,
u01616,Start > Meta > Null,0,0,1,Meta,Meta,
u01617,Start > Google Search > Conversion,1,904.9,1,Google Search,Google Search,2026-01-08 08:21:00
u01618,Start > TikTok > Google Search > Google Search > Null,0,0,3,TikTok,Google Search,
u01619,Start > Email > Null,0,0,1,Email,Email,
u01620,Start > TikTok > Google Search > Email > Google Search > Google Search > Null,0,0,5,TikTok,Google Search,
u01621,Start > TikTok > Meta > Google Search > Conversion,1,795.5,3,TikTok,Google Search,2026-02-16 12:19:00
u01622,Start > Meta > Email > TikTok > Null,0,0,3,Meta,TikTok,
u01623,Start > TikTok > Conversion,1,458.35,1,TikTok,TikTok,2026-01-11 14:33:00
u01624,Start > TikTok > TikTok > Meta > Conversion,1,478,3,TikTok,Meta,2026-02-15 05:10:00
u01625,Start > TikTok > Google Search > Meta > Null,0,0,3,TikTok,Meta,
u01626,Start > Google Search > Meta > Google Search > Meta > Google Search > Null,0,0,5,Google Search,Google Search,
u01627,Start > Meta > Google Search > TikTok > Null,0,0,3,Meta,TikTok,
u01628,Start > TikTok > Google Search > Conversion,1,698.5,2,TikTok,Google Search,2026-02-20 21:51:00
u01629,Start > Meta > TikTok > Meta > Google Search > TikTok > Conversion,1,714.25,5,Meta,TikTok,2026-02-10 01:28:00
u01630,Start > Meta > Meta > Meta > Google Search > Meta > Null,0,0,5,Meta,Meta,
u01631,Start > Google Search > Google Search > Conversion,1,670.15,2,Google Search,Google Search,2026-01-17 10:34:00
u01632,Start > Meta > Null,0,0,1,Meta,Meta,
u01633,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01634,Start > TikTok > Meta > TikTok > Google Search > Null,0,0,4,TikTok,Google Search,
u01635,Start > TikTok > Google Search > Conversion,1,810.05,2,TikTok,Google Search,2026-01-16 21:40:00
u01636,Start > Meta > TikTok > TikTok > Meta > Conversion,1,393.25,4,Meta,Meta,2026-01-29 23:38:00
u01637,Start > Google Search > TikTok > Google Search > Null,0,0,3,Google Search,Google Search,
u01638,Start > Google Search > TikTok > Google Search > Null,0,0,3,Google Search,Google Search,
u01639,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u01640,Start > Meta > Google Search > Meta > TikTok > Conversion,1,532.75,4,Meta,TikTok,2026-02-15 23:48:00
u01641,Start > Meta > TikTok > Conversion,1,482.65,2,Meta,TikTok,2026-02-27 05:45:00
u01642,Start > Meta > Google Search > Meta > Null,0,0,3,Meta,Meta,
u01643,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01644,Start > Meta > Email > Conversion,1,394.9,2,Meta,Email,2026-03-02 16:22:00
u01645,Start > TikTok > TikTok > Google Search > Conversion,1,802.25,3,TikTok,Google Search,2026-01-08 07:02:00
u01646,Start > Meta > Google Search > Google Search > TikTok > Google Search > Conversion,1,757,5,Meta,Google Search,2026-02-20 23:59:00
u01647,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01648,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u01649,Start > Google Search > Google Search > TikTok > Email > Conversion,1,267.35,4,Google Search,Email,2026-03-01 14:44:00
u01650,Start > TikTok > Google Search > TikTok > Conversion,1,561.35,3,TikTok,TikTok,2026-01-24 12:57:00
u01651,Start > Meta > Conversion,1,383.85,1,Meta,Meta,2026-01-10 09:26:00
u01652,Start > Google Search > Google Search > Conversion,1,490.55,2,Google Search,Google Search,2026-02-11 07:03:00
u01653,Start > TikTok > Google Search > Google Search > Google Search > Email > Null,0,0,5,TikTok,Email,
u01654,Start > Meta > Google Search > Conversion,1,597.15,2,Meta,Google Search,2026-01-10 03:20:00
u01655,Start > Meta > Meta > Email > Google Search > Google Search > Null,0,0,5,Meta,Google Search,
u01656,Start > Meta > TikTok > Email > Null,0,0,3,Meta,Email,
u01657,Start > TikTok > Google Search > Conversion,1,556.6,2,TikTok,Google Search,2026-01-12 20:11:00
u01658,Start > TikTok > Google Search > Meta > Conversion,1,471.75,3,TikTok,Meta,2026-02-04 21:28:00
u01659,Start > TikTok > Google Search > Meta > Null,0,0,3,TikTok,Meta,
u01660,Start > Meta > Google Search > Email > Conversion,1,293.1,3,Meta,Email,2026-01-27 10:06:00
u01661,Start > TikTok > Conversion,1,512,1,TikTok,TikTok,2026-01-07 02:32:00
u01662,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01663,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01664,Start > Google Search > Google Search > Google Search > Null,0,0,3,Google Search,Google Search,
u01665,Start > TikTok > TikTok > Google Search > TikTok > Google Search > Null,0,0,5,TikTok,Google Search,
u01666,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01667,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01668,Start > Google Search > Email > Google Search > Null,0,0,3,Google Search,Google Search,
u01669,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u01670,Start > Meta > Null,0,0,1,Meta,Meta,
u01671,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01672,Start > Meta > TikTok > TikTok > Conversion,1,439,3,Meta,TikTok,2026-01-20 18:54:00
u01673,Start > TikTok > Email > TikTok > TikTok > Null,0,0,4,TikTok,TikTok,
u01674,Start > Meta > Google Search > Google Search > Google Search > Google Search > Null,0,0,5,Meta,Google Search,
u01675,Start > Meta > Google Search > Meta > Null,0,0,3,Meta,Meta,
u01676,Start > Meta > Null,0,0,1,Meta,Meta,
u01677,Start > TikTok > Google Search > Conversion,1,778.35,2,TikTok,Google Search,2026-01-06 11:00:00
u01678,Start > TikTok > Google Search > Meta > TikTok > Null,0,0,4,TikTok,TikTok,
u01679,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01680,Start > Meta > Google Search > Meta > Null,0,0,3,Meta,Meta,
u01681,Start > TikTok > Meta > Email > Null,0,0,3,TikTok,Email,
u01682,Start > Google Search > Google Search > Email > Null,0,0,3,Google Search,Email,
u01683,Start > TikTok > Email > TikTok > Null,0,0,3,TikTok,TikTok,
u01684,Start > TikTok > Google Search > Conversion,1,830.25,2,TikTok,Google Search,2026-02-22 14:05:00
u01685,Start > Meta > Email > TikTok > TikTok > Null,0,0,4,Meta,TikTok,
u01686,Start > TikTok > Google Search > TikTok > Null,0,0,3,TikTok,TikTok,
u01687,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01688,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01689,Start > Meta > Email > Conversion,1,492.75,2,Meta,Email,2026-02-10 13:46:00
u01690,Start > TikTok > Conversion,1,423.35,1,TikTok,TikTok,2026-01-10 09:19:00
u01691,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01692,Start > Google Search > Google Search > Google Search > TikTok > Null,0,0,4,Google Search,TikTok,
u01693,Start > Meta > Meta > TikTok > TikTok > Null,0,0,4,Meta,TikTok,
u01694,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u01695,Start > Meta > Google Search > Google Search > Conversion,1,585.75,3,Meta,Google Search,2026-02-05 22:49:00
u01696,Start > Meta > Null,0,0,1,Meta,Meta,
u01697,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01698,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01699,Start > Meta > Meta > Email > TikTok > Null,0,0,4,Meta,TikTok,
u01700,Start > Meta > Meta > Google Search > Null,0,0,3,Meta,Google Search,
u01701,Start > TikTok > Meta > Email > Meta > Null,0,0,4,TikTok,Meta,
u01702,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01703,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01704,Start > TikTok > TikTok > Meta > Email > Null,0,0,4,TikTok,Email,
u01705,Start > TikTok > TikTok > Google Search > Google Search > Null,0,0,4,TikTok,Google Search,
u01706,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u01707,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01708,Start > Meta > Meta > Email > Google Search > Null,0,0,4,Meta,Google Search,
u01709,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01710,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01711,Start > Meta > Null,0,0,1,Meta,Meta,
u01712,Start > Google Search > TikTok > TikTok > Google Search > Meta > Conversion,1,351.2,5,Google Search,Meta,2026-01-16 12:12:00
u01713,Start > Meta > Meta > Meta > Google Search > Conversion,1,552.3,4,Meta,Google Search,2026-01-14 03:03:00
u01714,Start > TikTok > Meta > TikTok > Null,0,0,3,TikTok,TikTok,
u01715,Start > Meta > Google Search > Google Search > Null,0,0,3,Meta,Google Search,
u01716,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01717,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01718,Start > Google Search > Meta > Google Search > Null,0,0,3,Google Search,Google Search,
u01719,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u01720,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01721,Start > TikTok > TikTok > TikTok > Null,0,0,3,TikTok,TikTok,
u01722,Start > TikTok > TikTok > Email > Null,0,0,3,TikTok,Email,
u01723,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u01724,Start > Meta > Null,0,0,1,Meta,Meta,
u01725,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01726,Start > Google Search > Email > Meta > Google Search > TikTok > Conversion,1,584.95,5,Google Search,TikTok,2026-01-07 13:31:00
u01727,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01728,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01729,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01730,Start > TikTok > Meta > Google Search > Meta > Conversion,1,336.75,4,TikTok,Meta,2026-02-23 14:25:00
u01731,Start > TikTok > Google Search > Conversion,1,659.15,2,TikTok,Google Search,2026-02-24 07:04:00
u01732,Start > Meta > Google Search > TikTok > Google Search > Null,0,0,4,Meta,Google Search,
u01733,Start > Meta > Meta > Meta > TikTok > Null,0,0,4,Meta,TikTok,
u01734,Start > Meta > Meta > Meta > Google Search > Email > Conversion,1,397.45,5,Meta,Email,2026-01-08 20:53:00
u01735,Start > Meta > Meta > Google Search > Null,0,0,3,Meta,Google Search,
u01736,Start > Meta > Meta > Google Search > TikTok > Null,0,0,4,Meta,TikTok,
u01737,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01738,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01739,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01740,Start > Google Search > Google Search > Conversion,1,849.9,2,Google Search,Google Search,2026-02-09 17:03:00
u01741,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01742,Start > Meta > Meta > Email > Google Search > Conversion,1,711.3,4,Meta,Google Search,2026-01-31 14:06:00
u01743,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01744,Start > TikTok > Meta > TikTok > Meta > Null,0,0,4,TikTok,Meta,
u01745,Start > Google Search > Meta > Meta > Meta > Null,0,0,4,Google Search,Meta,
u01746,Start > Meta > Meta > Meta > Null,0,0,3,Meta,Meta,
u01747,Start > Meta > Google Search > Google Search > Null,0,0,3,Meta,Google Search,
u01748,Start > Email > Null,0,0,1,Email,Email,
u01749,Start > Google Search > TikTok > Null,0,0,2,Google Search,TikTok,
u01750,Start > Meta > TikTok > Meta > Google Search > Null,0,0,4,Meta,Google Search,
u01751,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01752,Start > Google Search > Google Search > TikTok > Null,0,0,3,Google Search,TikTok,
u01753,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01754,Start > Meta > Null,0,0,1,Meta,Meta,
u01755,Start > Meta > Email > Null,0,0,2,Meta,Email,
u01756,Start > Google Search > Email > Google Search > Google Search > Google Search > Null,0,0,5,Google Search,Google Search,
u01757,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u01758,Start > Google Search > Google Search > TikTok > Meta > Conversion,1,386.7,4,Google Search,Meta,2026-01-16 05:21:00
u01759,Start > Meta > Meta > TikTok > Meta > Null,0,0,4,Meta,Meta,
u01760,Start > Meta > TikTok > Conversion,1,638.5,2,Meta,TikTok,2026-02-20 01:31:00
u01761,Start > TikTok > Email > Google Search > Null,0,0,3,TikTok,Google Search,
u01762,Start > Meta > Null,0,0,1,Meta,Meta,
u01763,Start > TikTok > Google Search > Email > Null,0,0,3,TikTok,Email,
u01764,Start > TikTok > Email > Google Search > Meta > Null,0,0,4,TikTok,Meta,
u01765,Start > Google Search > Google Search > Conversion,1,848.3,2,Google Search,Google Search,2026-02-07 00:09:00
u01766,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u01767,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u01768,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u01769,Start > Google Search > Meta > Email > TikTok > Null,0,0,4,Google Search,TikTok,
u01770,Start > TikTok > Google Search > TikTok > Null,0,0,3,TikTok,TikTok,
u01771,Start > TikTok > Google Search > Conversion,1,492.8,2,TikTok,Google Search,2026-02-16 05:37:00
u01772,Start > Google Search > Meta > TikTok > Conversion,1,352.3,3,Google Search,TikTok,2026-02-14 01:29:00
u01773,Start > Meta > Conversion,1,547.3,1,Meta,Meta,2026-02-23 21:07:00
u01774,Start > Meta > TikTok > TikTok > Null,0,0,3,Meta,TikTok,
u01775,Start > Google Search > TikTok > TikTok > Null,0,0,3,Google Search,TikTok,
u01776,Start > TikTok > TikTok > Meta > Null,0,0,3,TikTok,Meta,
u01777,Start > Email > Null,0,0,1,Email,Email,
u01778,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01779,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01780,Start > TikTok > Meta > Meta > Meta > Conversion,1,563.05,4,TikTok,Meta,2026-01-24 06:31:00
u01781,Start > TikTok > Google Search > Conversion,1,775.35,2,TikTok,Google Search,2026-02-08 16:08:00
u01782,Start > TikTok > Google Search > Meta > Conversion,1,302.75,3,TikTok,Meta,2026-03-02 12:42:00
u01783,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01784,Start > TikTok > Email > Conversion,1,393.6,2,TikTok,Email,2026-02-22 11:53:00
u01785,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01786,Start > TikTok > Google Search > Meta > Meta > Google Search > Null,0,0,5,TikTok,Google Search,
u01787,Start > Google Search > TikTok > Null,0,0,2,Google Search,TikTok,
u01788,Start > Google Search > Email > TikTok > Null,0,0,3,Google Search,TikTok,
u01789,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01790,Start > TikTok > Google Search > Meta > Null,0,0,3,TikTok,Meta,
u01791,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01792,Start > Meta > TikTok > Conversion,1,376.25,2,Meta,TikTok,2026-01-20 08:44:00
u01793,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01794,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u01795,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01796,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u01797,Start > TikTok > Email > Google Search > Meta > Conversion,1,356.1,4,TikTok,Meta,2026-01-13 04:32:00
u01798,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01799,Start > Meta > TikTok > Conversion,1,623,2,Meta,TikTok,2026-02-06 01:31:00
u01800,Start > TikTok > Google Search > Conversion,1,743.9,2,TikTok,Google Search,2026-02-21 21:01:00
u01801,Start > Meta > Meta > TikTok > Google Search > Email > Conversion,1,417.4,5,Meta,Email,2026-02-25 23:50:00
u01802,Start > Google Search > Email > Conversion,1,561.45,2,Google Search,Email,2026-01-30 12:45:00
u01803,Start > Meta > Google Search > TikTok > Google Search > Null,0,0,4,Meta,Google Search,
u01804,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01805,Start > Google Search > TikTok > Conversion,1,587.85,2,Google Search,TikTok,2026-01-08 03:34:00
u01806,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01807,Start > Meta > TikTok > TikTok > Meta > Conversion,1,423.7,4,Meta,Meta,2026-01-10 23:33:00
u01808,Start > TikTok > Google Search > Google Search > Google Search > Google Search > Null,0,0,5,TikTok,Google Search,
u01809,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01810,Start > Meta > Null,0,0,1,Meta,Meta,
u01811,Start > TikTok > TikTok > Google Search > Null,0,0,3,TikTok,Google Search,
u01812,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u01813,Start > Google Search > Meta > Meta > TikTok > Null,0,0,4,Google Search,TikTok,
u01814,Start > TikTok > TikTok > Meta > TikTok > Null,0,0,4,TikTok,TikTok,
u01815,Start > TikTok > Meta > Google Search > TikTok > Null,0,0,4,TikTok,TikTok,
u01816,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u01817,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01818,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01819,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u01820,Start > TikTok > Email > Google Search > Google Search > Meta > Null,0,0,5,TikTok,Meta,
u01821,Start > Meta > TikTok > Meta > Null,0,0,3,Meta,Meta,
u01822,Start > Google Search > Email > Meta > Email > Conversion,1,343.2,4,Google Search,Email,2026-01-28 18:16:00
u01823,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u01824,Start > TikTok > TikTok > TikTok > Conversion,1,515.4,3,TikTok,TikTok,2026-01-13 16:42:00
u01825,Start > Google Search > Email > Email > Meta > Null,0,0,4,Google Search,Meta,
u01826,Start > TikTok > Conversion,1,630.25,1,TikTok,TikTok,2026-02-22 13:22:00
u01827,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u01828,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u01829,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u01830,Start > TikTok > Meta > Email > Null,0,0,3,TikTok,Email,
u01831,Start > Google Search > TikTok > Meta > Null,0,0,3,Google Search,Meta,
u01832,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u01833,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01834,Start > Meta > Google Search > Google Search > Null,0,0,3,Meta,Google Search,
u01835,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01836,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u01837,Start > Meta > Google Search > Conversion,1,707.8,2,Meta,Google Search,2026-02-23 18:27:00
u01838,Start > Google Search > Meta > Google Search > Null,0,0,3,Google Search,Google Search,
