user_id, timestamp          , channel      , event_type   , campaign_id, platform     , region    , industry , creative_type, conversion, revenue
u01252 , 2026-01-05 22:56:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Travel   , Carousel     ,          0,    0
u01252 , 2026-01-12 22:56:00, Null         , no_conversion,            , Null         , US-South  , Travel   ,              ,          0,    0
u01253 , 2026-02-16 15:29:00, Meta         , impression   , MT-2003    , Meta         , US-South  , Tech     , Polished     ,          0,    0
u01253 , 2026-02-17 15:14:00, TikTok       , impression   , TT-1001    , TikTok       , US-South  , Tech     , Carousel     ,          0,    0
u01253 , 2026-02-18 18:15:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Tech     , Polished     ,          0,    0
u01253 , 2026-02-19 03:12:00, Meta         , click        , MT-2003    , Meta         , US-South  , Tech     , UGC          ,          0,    0
u01253 , 2026-02-26 03:12:00, Null         , no_conversion,            , Null         , US-South  , Tech     ,              ,          0,    0
u01254 , 2026-03-01 17:19:00, Google Search, click        , GS-3003    , Google Search, US-Midwest, Food     , Polished     ,          0,    0
u01254 , 2026-03-02 20:18:00, Google Search, impression   , GS-3002    , Google Search, US-Midwest, Food     , Carousel     ,          0,    0
u01254 , 2026-03-03 03:21:00, TikTok       , impression   , TT-1001    , TikTok       , US-Midwest, Food     , UGC          ,          0,    0
u01254 , 2026-03-03 19:24:00, Google Search, click        , GS-3003    , Google Search, US-Midwest, Food     , Carousel     ,          0,    0
u01254 , 2026-03-04 01:55:00, TikTok       , click        , TT-1001    , TikTok       , US-Midwest, Food     , Carousel     ,          0,    0
u01254 , 2026-03-04 16:53:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Food     ,              ,          1,  567.4
u01255 , 2026-01-22 15:37:00, Google Search, impression   , GS-3003    , Google Search, US-East   , Tech     , UGC          ,          0,    0
u01255 , 2026-01-22 23:14:00, Conversion   , purchase     ,            , Conversion   , US-East   , Tech     ,              ,          1,  790.9
u01256 , 2026-01-20 22:50:00, TikTok       , click        , TT-1003    , TikTok       , US-East   , Fashion  , Polished     ,          0,    0
u01256 , 2026-01-21 11:10:00, Email        , impression   , EM-4003    , Email        , US-East   , Fashion  , Polished     ,          0,    0
u01256 , 2026-01-21 16:59:00, Google Search, click        , GS-3002    , Google Search, US-East   , Fashion  , UGC          ,          0,    0
u01256 , 2026-01-22 11:53:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Fashion  , Polished     ,          0,    0
u01256 , 2026-01-23 07:48:00, Conversion   , purchase     ,            , Conversion   , US-East   , Fashion  ,              ,          1,  664.35
u01257 , 2026-02-06 03:47:00, Google Search, click        , GS-3003    , Google Search, US-East   , Fashion  , UGC          ,          0,    0
u01257 , 2026-02-13 03:47:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u01258 , 2026-01-17 20:24:00, TikTok       , impression   , TT-1001    , TikTok       , US-South  , Fashion  , Polished     ,          0,    0
u01258 , 2026-01-18 18:27:00, Conversion   , purchase     ,            , Conversion   , US-South  , Fashion  ,              ,          1,  514.4
u01259 , 2026-01-26 09:57:00, Google Search, click        , GS-3001    , Google Search, US-Midwest, Fashion  , UGC          ,          0,    0
u01259 , 2026-01-26 17:37:00, Meta         , impression   , MT-2003    , Meta         , US-Midwest, Fashion  , Polished     ,          0,    0
u01259 , 2026-01-27 21:41:00, Email        , click        , EM-4003    , Email        , US-Midwest, Fashion  , Polished     ,          0,    0
u01259 , 2026-01-29 09:19:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Fashion  ,              ,          1,  531.9
u01260 , 2026-02-04 00:30:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Travel   , UGC          ,          0,    0
u01260 , 2026-02-05 00:14:00, Google Search, click        , GS-3002    , Google Search, US-South  , Travel   , Polished     ,          0,    0
u01260 , 2026-02-12 00:14:00, Null         , no_conversion,            , Null         , US-South  , Travel   ,              ,          0,    0
u01261 , 2026-01-15 07:32:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Food     , UGC          ,          0,    0
u01261 , 2026-01-15 21:57:00, TikTok       , impression   , TT-1002    , TikTok       , US-South  , Food     , Polished     ,          0,    0
u01261 , 2026-01-17 03:57:00, Email        , impression   , EM-4001    , Email        , US-South  , Food     , Carousel     ,          0,    0
u01261 , 2026-01-17 09:15:00, Meta         , click        , MT-2002    , Meta         , US-South  , Food     , Carousel     ,          0,    0
u01261 , 2026-01-24 09:15:00, Null         , no_conversion,            , Null         , US-South  , Food     ,              ,          0,    0
u01262 , 2026-01-02 11:00:00, Google Search, click        , GS-3001    , Google Search, US-East   , Fashion  , UGC          ,          0,    0
u01262 , 2026-01-02 14:40:00, Email        , click        , EM-4002    , Email        , US-East   , Fashion  , Polished     ,          0,    0
u01262 , 2026-01-03 11:18:00, Meta         , impression   , MT-2001    , Meta         , US-East   , Fashion  , Polished     ,          0,    0
u01262 , 2026-01-10 11:18:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u01263 , 2026-02-05 01:55:00, TikTok       , click        , TT-1001    , TikTok       , US-Midwest, Fashion  , UGC          ,          0,    0
u01263 , 2026-02-05 12:04:00, Meta         , impression   , MT-2001    , Meta         , US-Midwest, Fashion  , UGC          ,          0,    0
u01263 , 2026-02-07 00:13:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Fashion  ,              ,          1,  413.55
u01264 , 2026-01-21 23:35:00, Email        , impression   , EM-4001    , Email        , US-South  , Food     , UGC          ,          0,    0
u01264 , 2026-01-28 23:35:00, Null         , no_conversion,            , Null         , US-South  , Food     ,              ,          0,    0
u01265 , 2026-02-09 07:29:00, Google Search, click        , GS-3001    , Google Search, US-South  , Food     , Polished     ,          0,    0
u01265 , 2026-02-09 21:18:00, TikTok       , click        , TT-1001    , TikTok       , US-South  , Food     , UGC          ,          0,    0
u01265 , 2026-02-11 07:55:00, Conversion   , purchase     ,            , Conversion   , US-South  , Food     ,              ,          1,  402.5
u01266 , 2026-01-20 14:09:00, Meta         , impression   , MT-2001    , Meta         , US-East   , Food     , UGC          ,          0,    0
u01266 , 2026-01-21 10:10:00, Email        , click        , EM-4002    , Email        , US-East   , Food     , UGC          ,          0,    0
u01266 , 2026-01-21 16:49:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Food     , Carousel     ,          0,    0
u01266 , 2026-01-22 09:08:00, Conversion   , purchase     ,            , Conversion   , US-East   , Food     ,              ,          1,  488.6
u01267 , 2026-02-21 10:18:00, TikTok       , click        , TT-1003    , TikTok       , US-South  , Fashion  , UGC          ,          0,    0
u01267 , 2026-02-21 14:29:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Fashion  , Carousel     ,          0,    0
u01267 , 2026-02-22 11:28:00, Meta         , impression   , MT-2002    , Meta         , US-South  , Fashion  , UGC          ,          0,    0
u01267 , 2026-02-22 22:16:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Fashion  , Carousel     ,          0,    0
u01267 , 2026-03-01 22:16:00, Null         , no_conversion,            , Null         , US-South  , Fashion  ,              ,          0,    0
u01268 , 2026-01-31 10:53:00, Meta         , click        , MT-2003    , Meta         , US-East   , Fashion  , UGC          ,          0,    0
u01268 , 2026-02-01 02:31:00, TikTok       , impression   , TT-1002    , TikTok       , US-East   , Fashion  , Polished     ,          0,    0
u01268 , 2026-02-01 22:51:00, Google Search, click        , GS-3002    , Google Search, US-East   , Fashion  , Polished     ,          0,    0
u01268 , 2026-02-02 20:27:00, Google Search, impression   , GS-3003    , Google Search, US-East   , Fashion  , UGC          ,          0,    0
u01268 , 2026-02-09 20:27:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u01269 , 2026-02-07 03:33:00, Meta         , impression   , MT-2002    , Meta         , US-South  , Fashion  , Carousel     ,          0,    0
u01269 , 2026-02-07 06:57:00, Meta         , impression   , MT-2002    , Meta         , US-South  , Fashion  , UGC          ,          0,    0
u01269 , 2026-02-07 20:23:00, Google Search, impression   , GS-3002    , Google Search, US-South  , Fashion  , UGC          ,          0,    0
u01269 , 2026-02-08 23:40:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Fashion  , UGC          ,          0,    0
u01269 , 2026-02-15 23:40:00, Null         , no_conversion,            , Null         , US-South  , Fashion  ,              ,          0,    0
u01270 , 2026-01-10 21:45:00, TikTok       , impression   , TT-1001    , TikTok       , US-Midwest, Education, Carousel     ,          0,    0
u01270 , 2026-01-17 21:45:00, Null         , no_conversion,            , Null         , US-Midwest, Education,              ,          0,    0
u01271 , 2026-01-16 17:55:00, TikTok       , impression   , TT-1002    , TikTok       , US-West   , Education, Polished     ,          0,    0
u01271 , 2026-01-17 11:44:00, Google Search, click        , GS-3002    , Google Search, US-West   , Education, UGC          ,          0,    0
u01271 , 2026-01-18 16:40:00, Google Search, click        , GS-3002    , Google Search, US-West   , Education, Carousel     ,          0,    0
u01271 , 2026-01-19 04:55:00, Conversion   , purchase     ,            , Conversion   , US-West   , Education,              ,          1,  821.95
u01272 , 2026-01-15 14:40:00, TikTok       , impression   , TT-1002    , TikTok       , US-South  , Fashion  , Carousel     ,          0,    0
u01272 , 2026-01-16 12:55:00, Conversion   , purchase     ,            , Conversion   , US-South  , Fashion  ,              ,          1,  726.9
u01273 , 2026-01-07 17:58:00, Meta         , impression   , MT-2003    , Meta         , US-Midwest, Travel   , Polished     ,          0,    0
u01273 , 2026-01-08 22:22:00, Google Search, impression   , GS-3001    , Google Search, US-Midwest, Travel   , Polished     ,          0,    0
u01273 , 2026-01-15 22:22:00, Null         , no_conversion,            , Null         , US-Midwest, Travel   ,              ,          0,    0
u01274 , 2026-01-05 11:06:00, Meta         , impression   , MT-2001    , Meta         , US-South  , Food     , UGC          ,          0,    0
u01274 , 2026-01-06 00:46:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Food     , UGC          ,          0,    0
u01274 , 2026-01-13 00:46:00, Null         , no_conversion,            , Null         , US-South  , Food     ,              ,          0,    0
u01275 , 2026-01-03 21:07:00, TikTok       , impression   , TT-1003    , TikTok       , US-Midwest, Fashion  , UGC          ,          0,    0
u01275 , 2026-01-04 05:00:00, Meta         , impression   , MT-2001    , Meta         , US-Midwest, Fashion  , Polished     ,          0,    0
u01275 , 2026-01-04 21:29:00, TikTok       , impression   , TT-1001    , TikTok       , US-Midwest, Fashion  , UGC          ,          0,    0
u01275 , 2026-01-05 12:12:00, Email        , impression   , EM-4002    , Email        , US-Midwest, Fashion  , UGC          ,          0,    0
u01275 , 2026-01-06 03:50:00, Google Search, impression   , GS-3002    , Google Search, US-Midwest, Fashion  , UGC          ,          0,    0
u01275 , 2026-01-06 18:58:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Fashion  ,              ,          1,  859.7
u01276 , 2026-01-09 17:59:00, TikTok       , impression   , TT-1001    , TikTok       , US-East   , Fashion  , UGC          ,          0,    0
u01276 , 2026-01-16 17:59:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u01277 , 2026-02-13 08:42:00, TikTok       , impression   , TT-1002    , TikTok       , US-Midwest, Tech     , Carousel     ,          0,    0
u01277 , 2026-02-20 08:42:00, Null         , no_conversion,            , Null         , US-Midwest, Tech     ,              ,          0,    0
u01278 , 2026-01-04 16:14:00, TikTok       , click        , TT-1003    , TikTok       , US-East   , Travel   , Polished     ,          0,    0
u01278 , 2026-01-05 17:57:00, Google Search, impression   , GS-3001    , Google Search, US-East   , Travel   , Polished     ,          0,    0
u01278 , 2026-01-06 13:44:00, Meta         , impression   , MT-2002    , Meta         , US-East   , Travel   , Carousel     ,          0,    0
u01278 , 2026-01-06 15:30:00, Conversion   , purchase     ,            , Conversion   , US-East   , Travel   ,              ,          1,  479.8
u01279 , 2026-01-02 13:30:00, Meta         , impression   , MT-2001    , Meta         , US-West   , Fashion  , Carousel     ,          0,    0
u01279 , 2026-01-03 01:51:00, Email        , impression   , EM-4003    , Email        , US-West   , Fashion  , Polished     ,          0,    0
u01279 , 2026-01-03 14:44:00, TikTok       , impression   , TT-1003    , TikTok       , US-West   , Fashion  , UGC          ,          0,    0
u01279 , 2026-01-03 21:23:00, TikTok       , impression   , TT-1001    , TikTok       , US-West   , Fashion  , Polished     ,          0,    0
u01279 , 2026-01-10 21:23:00, Null         , no_conversion,            , Null         , US-West   , Fashion  ,              ,          0,    0
u01280 , 2026-02-13 01:13:00, TikTok       , impression   , TT-1001    , TikTok       , US-East   , Tech     , Polished     ,          0,    0
u01280 , 2026-02-13 08:14:00, Meta         , click        , MT-2003    , Meta         , US-East   , Tech     , UGC          ,          0,    0
u01280 , 2026-02-13 15:06:00, Conversion   , purchase     ,            , Conversion   , US-East   , Tech     ,              ,          1,  580.1
u01281 , 2026-02-06 09:33:00, Meta         , impression   , MT-2003    , Meta         , US-South  , Food     , Carousel     ,          0,    0
u01281 , 2026-02-07 10:32:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Food     , Polished     ,          0,    0
u01281 , 2026-02-08 16:02:00, TikTok       , impression   , TT-1002    , TikTok       , US-South  , Food     , UGC          ,          0,    0
u01281 , 2026-02-09 08:10:00, Conversion   , purchase     ,            , Conversion   , US-South  , Food     ,              ,          1,  410.45
u01282 , 2026-02-05 14:10:00, Email        , click        , EM-4003    , Email        , US-Midwest, Tech     , Carousel     ,          0,    0
u01282 , 2026-02-12 14:10:00, Null         , no_conversion,            , Null         , US-Midwest, Tech     ,              ,          0,    0
u01283 , 2026-01-16 01:06:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Food     , Carousel     ,          0,    0
u01283 , 2026-01-23 01:06:00, Null         , no_conversion,            , Null         , US-South  , Food     ,              ,          0,    0
u01284 , 2026-02-19 19:52:00, Meta         , impression   , MT-2003    , Meta         , US-Midwest, Education, Carousel     ,          0,    0
u01284 , 2026-02-20 19:24:00, Google Search, click        , GS-3003    , Google Search, US-Midwest, Education, Polished     ,          0,    0
u01284 , 2026-02-21 04:32:00, Email        , click        , EM-4003    , Email        , US-Midwest, Education, Carousel     ,          0,    0
u01284 , 2026-02-21 15:38:00, Google Search, impression   , GS-3001    , Google Search, US-Midwest, Education, Carousel     ,          0,    0
u01284 , 2026-02-23 00:04:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Education,              ,          1,  621.25
u01285 , 2026-02-28 18:22:00, TikTok       , click        , TT-1003    , TikTok       , US-East   , Education, UGC          ,          0,    0
u01285 , 2026-03-01 10:47:00, TikTok       , impression   , TT-1002    , TikTok       , US-East   , Education, Polished     ,          0,    0
u01285 , 2026-03-02 17:37:00, Meta         , click        , MT-2001    , Meta         , US-East   , Education, Polished     ,          0,    0
u01285 , 2026-03-09 17:37:00, Null         , no_conversion,            , Null         , US-East   , Education,              ,          0,    0
u01286 , 2026-01-13 16:44:00, TikTok       , impression   , TT-1002    , TikTok       , US-West   , Food     , Polished     ,          0,    0
u01286 , 2026-01-14 12:12:00, Google Search, impression   , GS-3002    , Google Search, US-West   , Food     , Carousel     ,          0,    0
u01286 , 2026-01-14 20:22:00, TikTok       , impression   , TT-1002    , TikTok       , US-West   , Food     , Carousel     ,          0,    0
u01286 , 2026-01-15 21:45:00, Email        , click        , EM-4002    , Email        , US-West   , Food     , UGC          ,          0,    0
u01286 , 2026-01-16 14:25:00, Meta         , impression   , MT-2002    , Meta         , US-West   , Food     , UGC          ,          0,    0
u01286 , 2026-01-17 00:01:00, Conversion   , purchase     ,            , Conversion   , US-West   , Food     ,              ,          1,  467.5
u01287 , 2026-03-02 07:43:00, Google Search, impression   , GS-3002    , Google Search, US-Midwest, Travel   , Polished     ,          0,    0
u01287 , 2026-03-03 15:54:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Travel   ,              ,          1,  748.65
u01288 , 2026-02-15 15:47:00, Meta         , impression   , MT-2001    , Meta         , US-West   , Education, Carousel     ,          0,    0
u01288 , 2026-02-16 04:14:00, Meta         , click        , MT-2002    , Meta         , US-West   , Education, Carousel     ,          0,    0
u01288 , 2026-02-23 04:14:00, Null         , no_conversion,            , Null         , US-West   , Education,              ,          0,    0
u01289 , 2026-01-12 03:56:00, Meta         , click        , MT-2001    , Meta         , US-East   , Fashion  , Carousel     ,          0,    0
u01289 , 2026-01-12 16:54:00, Google Search, impression   , GS-3003    , Google Search, US-East   , Fashion  , Polished     ,          0,    0
u01289 , 2026-01-19 16:54:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u01290 , 2026-01-25 09:28:00, Meta         , impression   , MT-2002    , Meta         , US-Midwest, Fashion  , Polished     ,          0,    0
u01290 , 2026-01-26 06:11:00, TikTok       , click        , TT-1001    , TikTok       , US-Midwest, Fashion  , UGC          ,          0,    0
u01290 , 2026-01-26 15:39:00, TikTok       , impression   , TT-1003    , TikTok       , US-Midwest, Fashion  , UGC          ,          0,    0
u01290 , 2026-02-02 15:39:00, Null         , no_conversion,            , Null         , US-Midwest, Fashion  ,              ,          0,    0
u01291 , 2026-02-15 22:45:00, Meta         , impression   , MT-2002    , Meta         , US-East   , Travel   , UGC          ,          0,    0
u01291 , 2026-02-16 21:59:00, Meta         , click        , MT-2002    , Meta         , US-East   , Travel   , Carousel     ,          0,    0
u01291 , 2026-02-23 21:59:00, Null         , no_conversion,            , Null         , US-East   , Travel   ,              ,          0,    0
u01292 , 2026-01-09 10:41:00, Google Search, impression   , GS-3001    , Google Search, US-West   , Tech     , Polished     ,          0,    0
u01292 , 2026-01-10 02:33:00, TikTok       , impression   , TT-1001    , TikTok       , US-West   , Tech     , Carousel     ,          0,    0
u01292 , 2026-01-10 12:21:00, Email        , impression   , EM-4003    , Email        , US-West   , Tech     , Polished     ,          0,    0
u01292 , 2026-01-11 09:45:00, TikTok       , impression   , TT-1001    , TikTok       , US-West   , Tech     , Carousel     ,          0,    0
u01292 , 2026-01-18 09:45:00, Null         , no_conversion,            , Null         , US-West   , Tech     ,              ,          0,    0
u01293 , 2026-02-17 10:20:00, TikTok       , click        , TT-1002    , TikTok       , US-Midwest, Food     , Carousel     ,          0,    0
u01293 , 2026-02-18 15:16:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Food     ,              ,          1,  716.4
u01294 , 2026-02-06 00:07:00, Meta         , impression   , MT-2001    , Meta         , US-West   , Tech     , Polished     ,          0,    0
u01294 , 2026-02-06 22:06:00, Google Search, impression   , GS-3003    , Google Search, US-West   , Tech     , UGC          ,          0,    0
u01294 , 2026-02-06 23:10:00, Conversion   , purchase     ,            , Conversion   , US-West   , Tech     ,              ,          1,  504.15
u01295 , 2026-01-27 09:33:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Education, UGC          ,          0,    0
u01295 , 2026-01-28 05:19:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Education, Carousel     ,          0,    0
u01295 , 2026-02-04 05:19:00, Null         , no_conversion,            , Null         , US-South  , Education,              ,          0,    0
u01296 , 2026-01-18 09:29:00, TikTok       , impression   , TT-1002    , TikTok       , US-East   , Education, Carousel     ,          0,    0
u01296 , 2026-01-25 09:29:00, Null         , no_conversion,            , Null         , US-East   , Education,              ,          0,    0
u01297 , 2026-02-24 07:32:00, Meta         , impression   , MT-2001    , Meta         , US-East   , Fashion  , UGC          ,          0,    0
u01297 , 2026-02-24 12:11:00, Meta         , impression   , MT-2002    , Meta         , US-East   , Fashion  , UGC          ,          0,    0
u01297 , 2026-02-25 08:10:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Fashion  , Polished     ,          0,    0
u01297 , 2026-03-04 08:10:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u01298 , 2026-02-24 10:25:00, TikTok       , click        , TT-1002    , TikTok       , US-East   , Food     , UGC          ,          0,    0
u01298 , 2026-02-25 08:58:00, Email        , click        , EM-4003    , Email        , US-East   , Food     , Carousel     ,          0,    0
u01298 , 2026-02-25 23:28:00, Conversion   , purchase     ,            , Conversion   , US-East   , Food     ,              ,          1,  530.7
u01299 , 2026-01-08 19:57:00, TikTok       , impression   , TT-1003    , TikTok       , US-Midwest, Tech     , Carousel     ,          0,    0
u01299 , 2026-01-09 21:30:00, Google Search, impression   , GS-3001    , Google Search, US-Midwest, Tech     , UGC          ,          0,    0
u01299 , 2026-01-10 13:34:00, Email        , impression   , EM-4003    , Email        , US-Midwest, Tech     , UGC          ,          0,    0
u01299 , 2026-01-11 03:29:00, TikTok       , impression   , TT-1001    , TikTok       , US-Midwest, Tech     , Carousel     ,          0,    0
u01299 , 2026-01-11 17:41:00, Google Search, impression   , GS-3003    , Google Search, US-Midwest, Tech     , Carousel     ,          0,    0
u01299 , 2026-01-18 17:41:00, Null         , no_conversion,            , Null         , US-Midwest, Tech     ,              ,          0,    0
u01300 , 2026-01-24 01:35:00, TikTok       , impression   , TT-1003    , TikTok       , US-East   , Travel   , Carousel     ,          0,    0
u01300 , 2026-01-24 09:53:00, Meta         , impression   , MT-2003    , Meta         , US-East   , Travel   , Polished     ,          0,    0
u01300 , 2026-01-31 09:53:00, Null         , no_conversion,            , Null         , US-East   , Travel   ,              ,          0,    0
u01301 , 2026-02-01 03:01:00, Meta         , click        , MT-2003    , Meta         , US-West   , Tech     , Polished     ,          0,    0
u01301 , 2026-02-01 21:39:00, TikTok       , click        , TT-1001    , TikTok       , US-West   , Tech     , UGC          ,          0,    0
u01301 , 2026-02-08 21:39:00, Null         , no_conversion,            , Null         , US-West   , Tech     ,              ,          0,    0
u01302 , 2026-02-21 08:48:00, Google Search, impression   , GS-3001    , Google Search, US-East   , Fashion  , Carousel     ,          0,    0
u01302 , 2026-02-21 20:08:00, Meta         , impression   , MT-2003    , Meta         , US-East   , Fashion  , Polished     ,          0,    0
u01302 , 2026-02-28 20:08:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u01303 , 2026-01-22 08:24:00, Google Search, click        , GS-3003    , Google Search, US-East   , Fashion  , UGC          ,          0,    0
u01303 , 2026-01-23 06:23:00, Meta         , impression   , MT-2001    , Meta         , US-East   , Fashion  , Carousel     ,          0,    0
u01303 , 2026-01-24 05:52:00, Email        , click        , EM-4003    , Email        , US-East   , Fashion  , UGC          ,          0,    0
u01303 , 2026-01-24 17:22:00, Conversion   , purchase     ,            , Conversion   , US-East   , Fashion  ,              ,          1,  567.35
u01304 , 2026-03-01 04:08:00, Email        , impression   , EM-4002    , Email        , US-Midwest, Food     , Carousel     ,          0,    0
u01304 , 2026-03-08 04:08:00, Null         , no_conversion,            , Null         , US-Midwest, Food     ,              ,          0,    0
u01305 , 2026-01-02 02:41:00, Meta         , click        , MT-2002    , Meta         , US-Midwest, Fashion  , Carousel     ,          0,    0
u01305 , 2026-01-02 12:53:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Fashion  ,              ,          1,  418.1
u01306 , 2026-01-15 12:33:00, Meta         , impression   , MT-2003    , Meta         , US-South  , Food     , Carousel     ,          0,    0
u01306 , 2026-01-16 05:32:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Food     , Carousel     ,          0,    0
u01306 , 2026-01-23 05:32:00, Null         , no_conversion,            , Null         , US-South  , Food     ,              ,          0,    0
u01307 , 2026-01-25 19:23:00, TikTok       , impression   , TT-1002    , TikTok       , US-Midwest, Tech     , Carousel     ,          0,    0
u01307 , 2026-01-26 15:17:00, Meta         , impression   , MT-2002    , Meta         , US-Midwest, Tech     , Polished     ,          0,    0
u01307 , 2026-01-26 18:18:00, Google Search, impression   , GS-3001    , Google Search, US-Midwest, Tech     , Polished     ,          0,    0
u01307 , 2026-02-02 18:18:00, Null         , no_conversion,            , Null         , US-Midwest, Tech     ,              ,          0,    0
u01308 , 2026-01-10 03:32:00, TikTok       , click        , TT-1001    , TikTok       , US-West   , Education, Carousel     ,          0,    0
u01308 , 2026-01-11 06:48:00, Google Search, impression   , GS-3003    , Google Search, US-West   , Education, Carousel     ,          0,    0
u01308 , 2026-01-11 10:17:00, Google Search, impression   , GS-3002    , Google Search, US-West   , Education, Carousel     ,          0,    0
u01308 , 2026-01-18 10:17:00, Null         , no_conversion,            , Null         , US-West   , Education,              ,          0,    0
u01309 , 2026-01-27 15:53:00, Meta         , click        , MT-2001    , Meta         , US-Midwest, Fashion  , Polished     ,          0,    0
u01309 , 2026-02-03 15:53:00, Null         , no_conversion,            , Null         , US-Midwest, Fashion  ,              ,          0,    0
u01310 , 2026-01-06 13:30:00, TikTok       , impression   , TT-1002    , TikTok       , US-East   , Tech     , Polished     ,          0,    0
u01310 , 2026-01-07 03:08:00, TikTok       , impression   , TT-1001    , TikTok       , US-East   , Tech     , Carousel     ,          0,    0
u01310 , 2026-01-07 13:28:00, Meta         , impression   , MT-2003    , Meta         , US-East   , Tech     , Carousel     ,          0,    0
u01310 , 2026-01-07 22:50:00, TikTok       , impression   , TT-1003    , TikTok       , US-East   , Tech     , UGC          ,          0,    0
u01310 , 2026-01-14 22:50:00, Null         , no_conversion,            , Null         , US-East   , Tech     ,              ,          0,    0
u01311 , 2026-01-20 19:57:00, TikTok       , click        , TT-1002    , TikTok       , US-West   , Tech     , Carousel     ,          0,    0
u01311 , 2026-01-22 02:15:00, Meta         , click        , MT-2001    , Meta         , US-West   , Tech     , UGC          ,          0,    0
u01311 , 2026-01-29 02:15:00, Null         , no_conversion,            , Null         , US-West   , Tech     ,              ,          0,    0
u01312 , 2026-01-07 00:33:00, Google Search, impression   , GS-3002    , Google Search, US-East   , Fashion  , Polished     ,          0,    0
u01312 , 2026-01-14 00:33:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u01313 , 2026-02-25 06:57:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Education, UGC          ,          0,    0
u01313 , 2026-03-04 06:57:00, Null         , no_conversion,            , Null         , US-South  , Education,              ,          0,    0
u01314 , 2026-02-05 19:43:00, Meta         , impression   , MT-2001    , Meta         , US-West   , Tech     , Carousel     ,          0,    0
u01314 , 2026-02-12 19:43:00, Null         , no_conversion,            , Null         , US-West   , Tech     ,              ,          0,    0
u01315 , 2026-01-14 20:46:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Education, Polished     ,          0,    0
u01315 , 2026-01-15 06:10:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Education, UGC          ,          0,    0
u01315 , 2026-01-15 12:08:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Education, Carousel     ,          0,    0
u01315 , 2026-01-16 09:11:00, Email        , impression   , EM-4003    , Email        , US-South  , Education, Carousel     ,          0,    0
u01315 , 2026-01-23 09:11:00, Null         , no_conversion,            , Null         , US-South  , Education,              ,          0,    0
u01316 , 2026-02-06 23:25:00, TikTok       , impression   , TT-1001    , TikTok       , US-West   , Tech     , UGC          ,          0,    0
u01316 , 2026-02-13 23:25:00, Null         , no_conversion,            , Null         , US-West   , Tech     ,              ,          0,    0
u01317 , 2026-02-15 13:07:00, Google Search, impression   , GS-3001    , Google Search, US-West   , Education, UGC          ,          0,    0
u01317 , 2026-02-16 00:52:00, Google Search, impression   , GS-3002    , Google Search, US-West   , Education, Polished     ,          0,    0
u01317 , 2026-02-23 00:52:00, Null         , no_conversion,            , Null         , US-West   , Education,              ,          0,    0
u01318 , 2026-01-18 01:31:00, Meta         , impression   , MT-2003    , Meta         , US-Midwest, Tech     , UGC          ,          0,    0
u01318 , 2026-01-19 00:58:00, Google Search, impression   , GS-3003    , Google Search, US-Midwest, Tech     , Polished     ,          0,    0
u01318 , 2026-01-26 00:58:00, Null         , no_conversion,            , Null         , US-Midwest, Tech     ,              ,          0,    0
u01319 , 2026-03-01 02:21:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Food     , Polished     ,          0,    0
u01319 , 2026-03-01 22:34:00, Email        , click        , EM-4001    , Email        , US-South  , Food     , Carousel     ,          0,    0
